user_id,interaction_date,age,gender,city,user_type,device_type,internet_quality,sessions_per_week,avg_session_minutes,completed_activities,pending_activities,support_tickets,response_time_hours,platform_errors,training_received,support_channel,platform_module,perceived_usability,recommendation_score,satisfaction_level,satisfied
USR01205,2025-01-24,32,Femenino,Quito,Docente,Laptop,Media,9,46.1,10,14,1,3.2,0,No,Correo,Soporte académico,2.5,5,Baja,0
USR01029,2025-09-02,42,Masculino,Ibarra,Estudiante,Tablet,Alta,5,9.1,21,0,0,1.5,0,Sí,Teléfono,Aula virtual,4.5,8,Alta,1
USR00142,2026-05-25,35,Prefiere no decir,Quito,Estudiante,Laptop,Baja,5,152.7,6,9,5,47.2,3,No,Correo,Aula virtual,2.2,1,Baja,0
USR00020,2026-04-21,23,Masculino,Ibarra,Estudiante,Computador de escritorio,Alta,6,20.4,22,6,0,1.4,2,No,Correo,Biblioteca digital,3.2,3,Baja,0
USR01012,2025-04-17,17,Masculino,Manta,Administrativo,Laptop,Media,1,49.2,13,5,1,2.9,0,Sí,Chat,Aula virtual,3.7,7,Baja,0
USR00524,2025-12-02,25,Femenino,Quito,Estudiante,Laptop,Media,8,61.6,19,5,4,5.8,1,Sí,Correo,Aula virtual,4.2,7,Baja,0
USR00677,2026-05-08,26,Femenino,Loja,Estudiante,Laptop,,4,54.3,20,9,3,4.5,2,Sí,Chat,Pagos,4.9,8,Media,0
USR00749,2025-06-10,30,Femenino,Guayaquil,Estudiante,Móvil,Alta,5,32,24,4,3,8.1,0,Sí,Chat,Pagos,3.9,7,Alta,1
USR01103,2026-05-06,29,Prefiere no decir,Santo Domingo,Estudiante,Móvil,Baja,6,51.7,18,4,6,7.6,7,Sí,Chat,Aula virtual,2.7,2,Baja,0
USR01015,2026-05-30,36,Femenino,Ibarra,Estudiante,Móvil,Media,3,21.4,17,12,3,12.7,4,Sí,Correo,Evaluaciones,3.2,4,Baja,0
USR00770,2026-06-15,37,Masculino,Quito,Estudiante,Móvil,Media,3,57.2,17,8,3,4.6,1,No,Autoservicio,Evaluaciones,3.1,6,Baja,0
USR01078,2025-09-06,38,Femenino,Ambato,Estudiante,Laptop,Alta,2,30.2,13,10,0,24.6,0,Sí,Autoservicio,Aula virtual,5,9,Media,0
USR00320,2025-08-20,34,Prefiere no decir,Guayaquil,Estudiante,Laptop,Baja,1,46.6,9,4,2,3.4,5,Sí,Correo,Aula virtual,2.5,4,Media,0
USR00621,2025-12-26,48,Masculino,Guayaquil,Docente,Móvil,Media,6,62.1,18,8,0,7.9,1,Sí,Correo,Biblioteca digital,3.8,5,Alta,1
USR00348,2026-01-30,30,Masculino,Manta,Estudiante,Laptop,Alta,4,33.1,6,10,1,,4,No,Correo,Inscripciones,1.2,2,Baja,0
USR00759,2026-01-13,40,Prefiere no decir,Guayaquil,Administrativo,Tablet,Baja,5,11.9,15,6,3,8,5,Sí,Chat,Aula virtual,2,6,Baja,0
USR00149,2025-04-02,45,Masculino,Quito,Estudiante,Móvil,Alta,3,49.4,17,3,1,1.7,1,Sí,Chat,Aula virtual,5,10,Media,0
USR00529,2025-11-26,30,Masculino,Quito,Estudiante,Laptop,Media,1,37.4,19,6,1,3.3,0,Sí,Teléfono,Soporte académico,3.2,6,Baja,0
USR00062,2026-06-25,30,Femenino,Ambato,Estudiante,Laptop,Media,6,26.9,8,8,0,2.2,0,No,Correo,Aula virtual,3.2,7,Baja,0
USR00013,2025-09-28,34,Masculino,Quito,Estudiante,Móvil,Media,6,61.6,10,11,2,10.7,2,No,Chat,Biblioteca digital,3.2,4,Alta,1
USR01197,2025-10-31,24,Femenino,Guayaquil,Docente,Laptop,Alta,2,35.5,2,1,2,10.5,4,Sí,Chat,Inscripciones,4.5,6,Baja,0
USR00488,2025-09-25,40,Prefiere no decir,Cuenca,Estudiante,Móvil,Alta,7,30.9,19,3,1,3.8,2,Sí,Correo,Aula virtual,4.2,7,Media,0
USR00296,2026-02-09,46,Masculino,Quito,Estudiante,Laptop,Alta,4,44.1,14,14,2,3.2,0,No,Chat,Aula virtual,4.3,9,Baja,0
USR00659,2025-01-18,44,Masculino,Santo Domingo,Administrativo,Tablet,,1,27,21,7,2,5.8,3,Sí,Correo,Inscripciones,2.2,3,Baja,0
USR00515,2025-02-09,46,Masculino,Manta,Estudiante,Laptop,Baja,7,41.5,11,9,6,6.7,3,Sí,Autoservicio,Soporte académico,2.7,2,Baja,0
USR01419,2025-02-18,26,Femenino,Ambato,Estudiante,Laptop,Alta,2,29.1,8,12,0,0.7,1,No,Teléfono,Biblioteca digital,4.7,7,Media,0
USR01471,2026-06-27,25,Femenino,Cuenca,Estudiante,Móvil,Media,8,45.8,13,2,3,4.4,5,Sí,Teléfono,Aula virtual,3,6,Media,0
USR00601,2025-09-05,42,Masculino,Quito,Estudiante,Laptop,,2,57.2,18,10,3,13.9,3,Sí,Correo,Evaluaciones,2.9,3,Media,0
USR00807,2025-03-27,18,Masculino,Ibarra,Docente,Móvil,Alta,7,43.5,20,6,1,10.4,3,Sí,Correo,Aula virtual,4.2,6,Baja,0
USR00643,2025-06-03,21,Femenino,Quito,Estudiante,Laptop,Media,7,46.4,11,13,2,5.7,2,No,Chat,Evaluaciones,3.1,6,Media,0
USR00566,2025-09-30,18,Femenino,Guayaquil,Estudiante,Móvil,Alta,5,37.2,14,8,0,10.9,1,Sí,Teléfono,Biblioteca digital,3.6,9,Media,0
USR01196,2026-01-10,26,Femenino,Cuenca,Estudiante,Laptop,Media,3,52.4,6,12,0,2.8,1,No,Chat,Evaluaciones,3,3,Baja,0
USR00138,2025-07-12,24,Femenino,Santo Domingo,Estudiante,Móvil,Media,8,46.1,14,7,0,2.8,2,Sí,Chat,Evaluaciones,3.2,6,Media,0
USR01193,2025-10-21,25,Masculino,Guayaquil,Estudiante,Móvil,,10,21,20,4,0,7.3,4,Sí,Correo,Aula virtual,3.2,4,Baja,0
USR01280,2025-10-05,32,Masculino,Ambato,Administrativo,Laptop,Media,4,21.1,17,7,0,6.6,0,No,Autoservicio,Aula virtual,2.8,5,Baja,0
USR00684,2026-04-28,41,Femenino,Manta,Estudiante,Laptop,Media,8,149.7,21,6,2,3.8,3,Sí,Correo,Aula virtual,3.6,6,Media,0
USR00787,2025-07-14,27,Masculino,Guayaquil,Estudiante,Tablet,Alta,7,60.7,23,3,1,6.1,1,Sí,Correo,Aula virtual,4.5,9,Alta,1
USR00170,2026-05-11,50,Masculino,Quito,Estudiante,Laptop,Media,6,27.7,28,1,3,6.8,2,Sí,Correo,Biblioteca digital,3.5,4,Baja,0
USR01458,2025-05-25,28,Masculino,Guayaquil,Estudiante,Computador de escritorio,Baja,2,22.6,16,8,5,16.8,5,Sí,Chat,Soporte académico,2.1,3,Baja,0
USR01236,2026-01-17,28,Masculino,Cuenca,Estudiante,Laptop,Alta,6,44.8,25,0,3,10.2,2,Sí,Correo,Pagos,4,6,Alta,1
USR00615,2025-05-24,31,Masculino,Santo Domingo,Estudiante,Laptop,Alta,8,42.2,17,3,1,4.3,0,No,Correo,Evaluaciones,4.1,6,Media,0
USR01208,2025-10-25,39,Masculino,Quito,Estudiante,Laptop,Baja,3,39.6,14,4,3,12.6,2,Sí,Chat,Aula virtual,2.8,6,Media,0
USR01212,2026-02-27,27,Masculino,Quito,Estudiante,Laptop,Baja,2,24.6,6,1,1,6,6,Sí,Chat,Aula virtual,2.8,2,Media,0
USR00174,2025-06-03,32,Masculino,Quito,Docente,Móvil,Alta,2,7,23,1,0,2.9,1,Sí,Teléfono,Aula virtual,3.9,7,Media,0
USR01235,2025-03-29,42,Femenino,Quito,Estudiante,Tablet,Baja,5,11.7,24,8,4,6.4,4,Sí,Correo,Evaluaciones,2.4,4,Baja,0
USR01146,2025-04-29,27,Masculino,Guayaquil,Docente,Móvil,Alta,8,50,18,1,1,15.1,3,Sí,Chat,Pagos,4,7,Media,0
USR01087,2026-02-19,27,Femenino,Cuenca,Estudiante,Laptop,Media,7,53.5,15,8,2,9.6,0,No,Chat,Biblioteca digital,2.1,2,Media,0
USR00542,2026-06-05,30,Masculino,Quito,Estudiante,Móvil,Alta,5,29.9,19,6,1,7.7,2,Sí,Autoservicio,Evaluaciones,3.6,3,Alta,1
USR01100,2026-01-28,31,Masculino,Quito,Estudiante,Móvil,Alta,3,49.8,14,3,2,2.6,3,Sí,Chat,Inscripciones,3.8,6,Baja,0
USR00503,2025-11-03,30,Femenino,Manta,Estudiante,Móvil,Baja,8,51,13,9,3,12.1,8,No,Chat,Aula virtual,1.5,0,Baja,0
USR01119,2026-05-20,23,Femenino,Guayaquil,Docente,Laptop,Media,9,22.9,20,9,3,11,0,No,Chat,Aula virtual,2.6,5,Baja,0
USR00767,2025-10-15,28,Masculino,Cuenca,Estudiante,Laptop,Alta,6,28.7,10,3,1,8.1,0,Sí,Correo,Aula virtual,4.6,8,Baja,0
USR00330,2026-03-29,38,Femenino,Cuenca,Estudiante,Laptop,Alta,6,151.1,21,5,1,3.3,2,Sí,Correo,Evaluaciones,4.5,6,Alta,1
USR00229,2025-05-23,45,Masculino,Quito,Estudiante,Laptop,Media,2,37.2,12,0,0,2.8,7,Sí,Correo,Aula virtual,3.1,4,Baja,0
USR00947,2025-06-17,34,Masculino,Guayaquil,Docente,Tablet,Media,9,32.2,10,8,0,3.6,4,No,Autoservicio,Aula virtual,3.5,5,Baja,0
USR00930,2026-02-01,19,Prefiere no decir,Quito,Estudiante,Laptop,Alta,6,41.7,9,12,1,4.2,2,No,Autoservicio,Pagos,2.8,4,Baja,0
USR00423,2026-05-11,41,Masculino,Quito,Administrativo,Tablet,Media,7,35.6,7,1,3,18.2,3,Sí,Correo,Aula virtual,2.6,6,Media,0
USR01270,2026-05-20,39,Femenino,Guayaquil,Docente,Tablet,Alta,5,23,21,9,4,13.9,0,Sí,Chat,Soporte académico,4.5,9,Alta,1
USR01406,2025-04-12,44,Femenino,Guayaquil,Estudiante,Laptop,Media,5,17,24,9,1,4.2,0,No,Autoservicio,Aula virtual,3.1,5,Baja,0
USR00740,2025-04-29,41,Femenino,Manta,Administrativo,Móvil,Media,5,29.8,25,2,2,3,3,Sí,Correo,Evaluaciones,2.8,4,Baja,0
USR00469,2025-12-25,18,Femenino,Quito,Estudiante,Laptop,Alta,1,47,4,1,0,1.4,2,Sí,Teléfono,Pagos,4.4,8,Alta,1
USR00323,2026-06-06,30,Masculino,Guayaquil,Estudiante,Móvil,,7,36.4,16,10,1,2.6,4,Sí,Correo,Soporte académico,3.2,7,Baja,0
USR00069,2025-07-25,32,Femenino,Guayaquil,Estudiante,Móvil,Alta,3,15.6,22,1,1,3.5,3,Sí,Autoservicio,Aula virtual,4.4,8,Alta,1
USR01366,2026-06-18,25,Prefiere no decir,Guayaquil,Estudiante,Tablet,Alta,8,22.6,16,5,2,4.8,0,Sí,Chat,Evaluaciones,4.3,7,Alta,1
USR00344,2025-08-23,22,Masculino,Guayaquil,Estudiante,Móvil,Alta,4,14.5,10,10,1,2,2,No,Chat,Inscripciones,3.4,6,Alta,1
USR00707,2025-07-13,28,Masculino,Quito,Estudiante,Laptop,Baja,6,48.6,9,5,5,4.7,1,No,Correo,Inscripciones,2.8,3,Baja,0
USR00346,2026-05-09,30,Femenino,Guayaquil,Docente,Móvil,Alta,8,53.8,16,12,0,4.9,2,No,Chat,Evaluaciones,3.2,5,Media,0
USR00979,2025-12-10,32,Femenino,Loja,Estudiante,Móvil,Baja,5,49.6,15,10,5,7.8,7,No,Chat,Pagos,1.1,1,Baja,0
USR00671,2025-09-14,23,Femenino,Santo Domingo,Estudiante,Móvil,Media,5,16.8,16,3,2,4.7,4,No,Correo,Aula virtual,3.4,4,Media,0
USR01161,2026-04-23,20,Femenino,Loja,Administrativo,Computador de escritorio,Alta,10,29.8,21,7,2,5.3,1,Sí,Teléfono,Evaluaciones,4,5,Media,0
USR01404,2026-04-24,19,Masculino,Guayaquil,Docente,Computador de escritorio,Alta,3,25.1,10,3,0,1.9,0,Sí,Correo,Aula virtual,3.8,7,Baja,0
USR00110,2025-05-26,37,Masculino,Quito,Estudiante,Móvil,Media,4,73,5,14,1,13.9,2,No,Chat,Biblioteca digital,2.1,2,Baja,0
USR00578,2026-02-22,25,Femenino,Guayaquil,Estudiante,Tablet,Media,6,30.7,25,5,2,6.2,0,Sí,Correo,Evaluaciones,4,6,Baja,0
USR01195,2026-05-23,29,Masculino,Ambato,Docente,Tablet,Alta,5,53.6,13,2,2,4,3,Sí,Chat,Inscripciones,4.7,8,Baja,0
USR00357,2026-02-02,38,Femenino,Manta,Docente,Móvil,Media,8,24.1,29,4,2,6.2,2,Sí,Chat,Biblioteca digital,4.5,9,Alta,1
USR01388,2026-03-26,24,Femenino,Ambato,Estudiante,Laptop,Alta,6,37.6,15,10,2,4,2,No,Correo,Biblioteca digital,2.8,5,Baja,0
USR01439,2025-11-28,42,Masculino,Santo Domingo,Estudiante,Móvil,Media,3,42.3,19,8,3,8.3,2,No,Autoservicio,Inscripciones,2.6,2,Media,0
USR01394,2025-03-20,35,Femenino,Cuenca,Estudiante,Laptop,Media,6,48.1,22,4,0,2.8,0,Sí,Chat,Evaluaciones,4.6,8,Alta,1
USR01186,2026-02-23,23,Femenino,Quito,Estudiante,Tablet,Alta,7,12.3,18,5,1,3,0,No,Correo,Evaluaciones,2.5,3,Baja,0
USR00929,2025-01-19,26,Femenino,Quito,Estudiante,Laptop,,8,61.5,23,9,0,1.2,2,Sí,Teléfono,Soporte académico,3.6,6,Media,0
USR00279,2025-03-27,28,Femenino,Ibarra,Docente,Móvil,Alta,8,55.9,26,8,0,7.3,3,Sí,Autoservicio,Evaluaciones,3.7,8,Alta,1
USR01354,2025-12-27,37,Masculino,Ambato,Administrativo,Laptop,Media,4,20,10,6,0,3.1,4,Sí,Autoservicio,Biblioteca digital,2.9,5,Baja,0
USR00523,2026-02-25,37,Femenino,Ibarra,Administrativo,Computador de escritorio,Media,7,38.1,25,6,5,5.6,1,Sí,Chat,Inscripciones,3,5,Alta,1
USR00502,2025-03-27,42,Femenino,Quito,Estudiante,Móvil,Media,5,19,14,1,0,3,0,Sí,Correo,Evaluaciones,3.6,6,Baja,0
USR01152,2025-01-29,38,Masculino,Ibarra,Estudiante,Computador de escritorio,Media,4,45,14,8,0,4,3,Sí,Autoservicio,Pagos,3.1,5,Baja,0
USR00586,2025-03-08,32,Femenino,Loja,Estudiante,Móvil,Media,6,37,21,6,0,4,0,Sí,Autoservicio,Aula virtual,4.7,8,Alta,1
USR00861,2026-03-16,31,Masculino,Ambato,Estudiante,Tablet,Alta,7,44.3,10,12,1,2.5,1,No,Correo,Aula virtual,4.3,8,Alta,1
USR00220,2025-11-12,31,Femenino,Cuenca,Estudiante,Laptop,Media,6,33.9,25,0,0,1.5,2,Sí,Correo,Soporte académico,4.4,5,Media,0
USR00322,2026-02-25,28,Femenino,Cuenca,Estudiante,Laptop,Media,2,74.9,13,5,1,1.8,2,No,Autoservicio,Inscripciones,3.5,6,Media,0
USR00895,2025-07-22,32,Masculino,Ambato,Estudiante,Móvil,Alta,4,26.1,20,5,0,6.3,0,Sí,Autoservicio,Evaluaciones,4.5,7,Media,0
USR00978,2026-04-11,25,Masculino,Guayaquil,Estudiante,Tablet,Baja,8,26.3,18,8,3,5.5,3,Sí,Correo,Aula virtual,2.9,5,Media,0
USR01039,2025-01-26,17,Femenino,Quito,Estudiante,Móvil,Media,5,12.1,16,8,3,3.7,2,No,Teléfono,Aula virtual,2.4,5,Baja,0
USR00627,2026-02-02,34,Femenino,Guayaquil,Estudiante,Tablet,Media,8,17.7,24,0,1,3.8,1,Sí,Autoservicio,Aula virtual,4.1,8,Alta,1
USR00609,2026-02-14,23,Femenino,Quito,Estudiante,Tablet,Baja,6,41.7,17,6,3,5.1,3,Sí,Autoservicio,Biblioteca digital,2.5,5,Baja,0
USR00253,2025-03-10,17,Femenino,Guayaquil,Estudiante,Móvil,Alta,4,36.5,5,6,4,6.7,4,No,Autoservicio,Inscripciones,3,3,Baja,0
USR01295,2025-12-20,35,Masculino,Manta,Estudiante,Laptop,Media,1,25.3,5,6,2,4.2,2,No,Teléfono,Biblioteca digital,2,2,Baja,0
USR00656,2026-06-04,41,Femenino,Cuenca,Estudiante,Móvil,Media,8,34.9,25,9,0,7,0,,Chat,Soporte académico,3.3,5,Baja,0
USR00218,2025-10-09,36,Femenino,Guayaquil,Estudiante,Laptop,Baja,8,56.4,10,7,3,8.8,2,No,Autoservicio,Biblioteca digital,1,1,Media,0
USR00577,2026-05-16,34,Masculino,Quito,Estudiante,Laptop,Alta,1,40,9,3,3,5,0,Sí,Chat,Evaluaciones,5,8,Media,0
USR00902,2025-07-07,17,Femenino,Santo Domingo,Estudiante,Móvil,Media,2,35,13,8,0,6.9,4,Sí,Chat,Biblioteca digital,3.3,4,Media,0
USR00790,2025-08-22,30,Masculino,Ambato,Estudiante,Laptop,Baja,4,57.8,12,12,4,4.8,4,Sí,Autoservicio,Pagos,3.2,7,Alta,1
USR00030,2025-09-12,44,Femenino,Ambato,Estudiante,Móvil,Media,9,5,19,8,0,1.2,0,Sí,Correo,Biblioteca digital,4.1,8,Alta,1
USR00866,2025-12-13,41,Masculino,Quito,Docente,Móvil,Baja,11,38.4,20,7,3,4.4,5,No,Chat,Aula virtual,1.8,1,Baja,0
USR00284,2026-05-05,19,Masculino,Quito,Estudiante,Móvil,Media,3,45.7,20,1,1,5,2,Sí,Chat,Pagos,3.7,7,Baja,0
USR00886,2025-04-06,31,Masculino,Santo Domingo,Estudiante,Computador de escritorio,Baja,5,56.2,19,10,6,7.1,3,Sí,Chat,Aula virtual,2.4,3,Baja,0
USR00036,2026-05-17,30,Masculino,Guayaquil,Estudiante,Laptop,Alta,7,41.6,13,8,0,2.3,2,Sí,Autoservicio,Evaluaciones,3,8,Media,0
USR01460,2025-11-14,37,Masculino,Quito,Estudiante,Laptop,Alta,5,54.2,20,0,2,4.9,2,Sí,Chat,Evaluaciones,4.3,7,Alta,1
USR00772,2025-05-04,32,Masculino,Ambato,Docente,Laptop,Baja,3,67.5,22,4,0,3.3,3,Sí,Chat,Pagos,2,2,Baja,0
USR00294,2025-03-20,21,Masculino,Guayaquil,Estudiante,Laptop,Media,2,29,20,9,0,2.4,2,,Teléfono,Pagos,2.3,5,Baja,0
USR00047,2026-02-16,27,Masculino,Guayaquil,Docente,Laptop,Baja,7,27.2,25,6,5,6.3,6,Sí,Correo,Inscripciones,2.9,5,Baja,0
USR00952,2025-02-12,30,Masculino,Guayaquil,Administrativo,Laptop,Baja,7,33.4,13,11,3,6.1,3,No,Teléfono,Aula virtual,1,0,Baja,0
USR00059,2026-01-21,34,Masculino,Cuenca,Docente,Móvil,Baja,8,36.4,12,7,4,9.9,4,Sí,Correo,Soporte académico,1.8,1,Baja,0
USR00689,2026-03-25,27,Masculino,Manta,Estudiante,Móvil,,6,50,8,14,1,2.9,1,No,Chat,Aula virtual,3.9,5,Media,0
USR00645,2026-05-01,17,Femenino,Guayaquil,Estudiante,Móvil,Baja,5,28.7,12,6,4,7.8,5,Sí,Chat,Aula virtual,1.9,3,Media,0
USR01066,2025-03-24,33,Masculino,Ambato,Estudiante,Laptop,Media,3,68.3,8,7,0,2.8,1,No,Chat,Pagos,3.4,7,Baja,0
USR01342,2026-05-01,48,Femenino,Guayaquil,Estudiante,Laptop,Alta,5,40.7,11,6,0,6.2,2,No,Teléfono,Aula virtual,3.4,6,Media,0
USR01474,2025-08-24,27,Masculino,Quito,Docente,Computador de escritorio,Media,5,35.8,14,12,2,5,2,No,Autoservicio,Biblioteca digital,3,4,Media,0
USR00144,2025-05-03,24,Masculino,Guayaquil,Estudiante,Laptop,Alta,1,28.3,11,5,0,3.3,0,Sí,Chat,Pagos,4.8,10,Alta,1
USR01391,2025-06-03,48,Femenino,Guayaquil,Estudiante,Móvil,Media,9,66.6,30,5,0,4.2,4,Sí,Autoservicio,Inscripciones,3.3,3,Baja,0
USR00748,2026-03-26,22,Femenino,Quito,Estudiante,Laptop,Media,8,36.6,17,3,0,2.8,0,Sí,Correo,Evaluaciones,4.5,8,Media,0
USR00422,2025-10-25,31,Masculino,Guayaquil,Estudiante,Laptop,Baja,4,5,17,10,3,4.2,5,Sí,Teléfono,Biblioteca digital,3.3,4,Media,0
USR00169,2025-09-24,17,Femenino,Ambato,Estudiante,Laptop,Alta,3,26.9,13,4,1,,0,,Chat,Biblioteca digital,3.3,7,Media,0
USR00126,2026-06-23,35,Femenino,Ibarra,Estudiante,Laptop,Media,3,60.2,11,11,3,3.2,2,No,Correo,Evaluaciones,2.1,3,Baja,0
USR00387,2025-04-17,29,Femenino,Quito,Docente,Móvil,Alta,9,29.2,22,8,0,67.7,0,No,Autoservicio,Evaluaciones,2.7,4,Baja,0
USR00511,2025-08-19,28,Masculino,Cuenca,Estudiante,Móvil,Media,6,55.9,14,3,1,2.6,4,Sí,Autoservicio,Soporte académico,3.8,6,Alta,1
USR01416,2025-12-23,43,Masculino,Ambato,Estudiante,Laptop,Alta,2,40.8,7,10,4,7.7,1,No,Correo,Soporte académico,3.4,5,Media,0
USR00394,2025-04-10,17,Femenino,Santo Domingo,Estudiante,Móvil,Alta,5,32.8,23,8,3,9.8,3,Sí,Teléfono,Biblioteca digital,4,8,Alta,1
USR00278,2025-08-30,39,Femenino,Quito,Estudiante,Laptop,Alta,5,39.5,20,6,1,5.3,5,Sí,Correo,Biblioteca digital,4.6,5,Baja,0
USR01267,2026-04-16,33,Femenino,Ambato,Estudiante,Laptop,Media,6,78.8,27,1,0,5.4,2,Sí,Correo,Evaluaciones,3.5,7,Media,0
USR01101,2025-01-18,24,Masculino,Cuenca,Estudiante,Tablet,Baja,9,22.8,21,6,4,9.6,4,Sí,Chat,Evaluaciones,2.4,2,Baja,0
USR00101,2025-03-12,37,Femenino,Guayaquil,Estudiante,Laptop,Media,1,61.2,11,6,2,6.2,0,No,Teléfono,Aula virtual,3.7,4,Alta,1
USR00482,2026-02-01,38,Femenino,Ambato,Estudiante,Móvil,Alta,4,39.8,6,9,0,6.4,2,No,Teléfono,Pagos,2.7,5,Media,0
USR00421,2025-09-02,37,Femenino,Guayaquil,Estudiante,Computador de escritorio,Alta,8,45.2,19,5,1,3.2,5,Sí,Chat,Soporte académico,3.9,6,Alta,1
USR00761,2025-11-25,30,Masculino,Loja,Estudiante,Computador de escritorio,Media,6,18.6,14,6,1,2.9,2,Sí,Autoservicio,Soporte académico,3.5,4,Baja,0
USR00646,2026-01-13,36,Masculino,Loja,Estudiante,Laptop,Alta,1,67.6,13,3,2,2,1,Sí,Correo,Aula virtual,4.7,10,Alta,1
USR01176,2025-02-06,22,Masculino,Guayaquil,Administrativo,Móvil,Media,11,39,23,3,3,6.7,2,Sí,Correo,Biblioteca digital,4,6,Alta,1
USR00419,2025-08-06,37,Femenino,Quito,Estudiante,Laptop,Media,7,25.4,20,5,1,3.5,0,No,Correo,Aula virtual,1.7,3,Baja,0
USR01279,2025-05-01,36,Masculino,Loja,Estudiante,Tablet,Media,2,41.2,15,1,2,,0,Sí,Chat,Soporte académico,3.4,6,Baja,0
USR00782,2025-11-25,27,Femenino,Manta,Estudiante,Móvil,Baja,4,41.6,13,15,4,17.5,3,Sí,Chat,Aula virtual,1.6,2,Baja,0
USR00287,2025-03-02,50,Femenino,Guayaquil,Estudiante,Móvil,Alta,7,20.3,16,13,1,2.3,1,No,Teléfono,Aula virtual,3.8,8,Baja,0
USR00104,2025-09-07,20,Femenino,Cuenca,Estudiante,Laptop,Media,4,29.6,13,2,0,1.3,2,No,Correo,Aula virtual,2.8,3,Baja,0
USR00221,2025-02-27,34,Masculino,Quito,Estudiante,Laptop,Alta,3,55.7,12,17,2,11.4,0,No,Autoservicio,Pagos,2.9,3,Media,0
USR00228,2025-08-30,41,Femenino,Manta,Estudiante,Móvil,Alta,7,46,18,7,0,6.9,1,Sí,Correo,Pagos,3.8,8,Alta,1
USR00734,2025-01-06,24,Masculino,Ibarra,Estudiante,Tablet,Alta,6,36.6,11,9,3,5.8,3,No,Chat,Biblioteca digital,3.1,5,Media,0
USR00414,2025-12-12,30,Masculino,Quito,Estudiante,Móvil,Alta,3,140.5,13,3,0,1.6,0,Sí,Teléfono,Pagos,4.4,7,Alta,1
USR01466,2025-03-08,40,Femenino,Ambato,Estudiante,Laptop,Media,11,63,17,8,2,5.6,0,Sí,Chat,Soporte académico,3.6,5,Baja,0
USR01426,2026-02-04,31,Femenino,Cuenca,Estudiante,Laptop,Alta,9,17.1,17,7,3,5,3,Sí,Chat,Biblioteca digital,4.3,5,Media,0
USR01470,2026-02-17,25,Femenino,Cuenca,Estudiante,Computador de escritorio,Media,4,47.6,13,3,1,2.7,1,Sí,Chat,Soporte académico,4.2,9,Alta,1
USR01257,2025-09-08,29,Femenino,Manta,Estudiante,Laptop,Alta,5,38,18,7,0,2.8,0,Sí,Chat,Pagos,4.7,8,Alta,1
USR00227,2025-10-17,32,Femenino,Quito,Docente,Móvil,Media,5,26,13,9,2,5,3,No,Teléfono,Biblioteca digital,3.3,2,Baja,0
USR01033,2025-01-22,26,Masculino,Guayaquil,Estudiante,Laptop,Alta,6,67.2,17,11,1,6.5,3,No,Chat,Soporte académico,3,5,Baja,0
USR00513,2026-02-13,35,Masculino,Quito,Administrativo,Móvil,Media,9,60.5,19,0,5,7,4,Sí,Chat,Aula virtual,3.7,4,Baja,0
USR00427,2026-03-03,23,Femenino,Cuenca,Estudiante,Móvil,Media,4,23,15,13,0,3.3,1,No,Correo,Aula virtual,3,6,Baja,0
USR00120,2025-03-12,45,Masculino,Loja,Estudiante,Laptop,Baja,6,17.4,20,9,8,19.6,3,Sí,Chat,Aula virtual,1.3,1,Media,0
USR01265,2025-06-05,31,Masculino,Guayaquil,Estudiante,Laptop,Alta,7,70.2,21,9,3,6.7,4,No,Autoservicio,Soporte académico,2.2,3,Baja,0
USR00678,2025-04-10,40,Femenino,Guayaquil,Docente,Laptop,,4,37,22,5,0,,2,Sí,Autoservicio,Inscripciones,5,9,Alta,1
USR00612,2025-08-18,44,Masculino,Quito,Docente,Móvil,Alta,7,60.1,6,12,2,6.2,0,No,Chat,Biblioteca digital,2.5,5,Baja,0
USR00714,2026-02-10,23,Masculino,Cuenca,Estudiante,Móvil,Media,1,12.6,12,8,2,5.7,3,No,Autoservicio,Pagos,3,3,Baja,0
USR00732,2026-03-06,25,Masculino,Quito,Estudiante,Móvil,Media,6,16.9,9,8,0,1.2,2,No,Chat,Inscripciones,2.3,2,Baja,0
USR00638,2026-04-01,21,Femenino,Quito,Estudiante,Móvil,Alta,1,27.9,17,3,0,1.1,0,Sí,Chat,Pagos,4.7,8,Media,0
USR00774,2025-07-08,29,Femenino,Ibarra,Estudiante,Laptop,Alta,2,14.5,13,15,1,6,0,No,Autoservicio,Aula virtual,3.2,7,Baja,0
USR00935,2025-02-01,23,Masculino,Quito,Estudiante,Tablet,Baja,6,34.2,19,5,4,4.3,3,Sí,Teléfono,Aula virtual,2.1,5,Baja,0
USR00701,2026-05-02,34,Femenino,Guayaquil,Estudiante,Computador de escritorio,Media,5,20.6,20,0,2,3.9,2,Sí,Chat,Aula virtual,3,6,Media,0
USR00853,2025-08-16,18,Masculino,Ibarra,Estudiante,Tablet,Baja,5,36.9,23,8,4,18.3,5,Sí,Correo,Aula virtual,2.5,4,Baja,0
USR00492,2025-10-13,29,Femenino,Guayaquil,Estudiante,Tablet,Alta,1,57.9,6,9,2,8.4,0,No,Chat,Biblioteca digital,3.1,6,Baja,0
USR00932,2025-01-30,34,Femenino,Quito,Estudiante,Laptop,Alta,2,47.4,12,10,0,3,0,No,Correo,Pagos,3.3,4,Media,0
